POB11,POB14,POB21,POB23,DISC1,DISC7,DISC8,DISC9,DISC10,DISC11,DISC12,DISC13
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
7.0,12.0,33.0,9.0,5.0,0.0,-6.0,-6.0,0.0,-6.0,-6.0,0.0
7.0,7.0,20.0,5.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
23.0,19.0,59.0,12.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
6.0,9.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
12.0,8.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
21.0,27.0,94.0,29.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,7.0,19.0,8.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0
6.0,7.0,22.0,7.0,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0,-6.0
12.0,4.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
0.0,-6.0,8.0,5.0,-6.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
8.0,6.0,29.0,9.0,4.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
8.0,7.0,24.0,7.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,12.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,-6.0,16.0,8.0,3.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
8.0,6.0,25.0,7.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0
3.0,4.0,14.0,5.0,3.0,-6.0,0.0,0.0,0.0,0.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
24.0,8.0,49.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
-6.0,4.0,8.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
7.0,10.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
17.0,12.0,48.0,15.0,5.0,4.0,-6.0,-6.0,-6.0,3.0,-6.0,-6.0
13.0,20.0,40.0,6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
8.0,16.0,40.0,15.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,0.0,-6.0
-6.0,3.0,8.0,4.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
18.0,21.0,58.0,17.0,5.0,5.0,-6.0,0.0,0.0,-6.0,0.0,-6.0
-6.0,6.0,21.0,7.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0
10.0,5.0,27.0,6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,21.0,70.0,10.0,3.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,0.0
26.0,27.0,85.0,22.0,6.0,4.0,0.0,-6.0,0.0,4.0,-6.0,4.0
23.0,27.0,73.0,17.0,9.0,6.0,5.0,0.0,-6.0,-6.0,0.0,-6.0
19.0,17.0,58.0,19.0,4.0,-6.0,3.0,0.0,0.0,0.0,0.0,-6.0
12.0,18.0,49.0,15.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,-6.0
22.0,36.0,82.0,16.0,7.0,3.0,-6.0,0.0,0.0,-6.0,3.0,-6.0
16.0,20.0,55.0,9.0,8.0,7.0,-6.0,-6.0,-6.0,3.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
19.0,44.0,62.0,0.0,3.0,0.0,-6.0,-6.0,0.0,0.0,0.0,-6.0
6.0,10.0,17.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,28.0,51.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
-6.0,-6.0,10.0,5.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
39.0,58.0,102.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
21.0,50.0,74.0,-6.0,-6.0,0.0,-6.0,-6.0,0.0,0.0,0.0,-6.0
13.0,42.0,69.0,11.0,5.0,-6.0,3.0,0.0,-6.0,0.0,0.0,-6.0
4.0,19.0,24.0,0.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
21.0,27.0,69.0,14.0,-6.0,0.0,0.0,-6.0,0.0,0.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
38.0,48.0,118.0,9.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0
36.0,24.0,90.0,13.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,-6.0
43.0,35.0,106.0,9.0,3.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
12.0,29.0,50.0,5.0,-6.0,0.0,0.0,-6.0,0.0,-6.0,0.0,0.0
8.0,38.0,46.0,0.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0,-6.0,3.0
17.0,65.0,88.0,7.0,4.0,-6.0,0.0,-6.0,-6.0,-6.0,-6.0,4.0
16.0,35.0,54.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,-6.0,0.0,0.0
8.0,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,67.0,88.0,3.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
25.0,30.0,59.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
7.0,3.0,18.0,4.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
24.0,41.0,70.0,6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
18.0,45.0,73.0,4.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
7.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
52.0,62.0,139.0,8.0,3.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0
10.0,27.0,41.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0
126.0,95.0,235.0,8.0,8.0,3.0,6.0,0.0,-6.0,3.0,0.0,9.0
84.0,62.0,170.0,7.0,6.0,3.0,3.0,-6.0,0.0,-6.0,0.0,-6.0
69.0,56.0,173.0,17.0,6.0,-6.0,4.0,-6.0,-6.0,-6.0,0.0,-6.0
57.0,78.0,136.0,3.0,5.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,5.0
65.0,71.0,142.0,7.0,7.0,-6.0,3.0,0.0,-6.0,-6.0,0.0,-6.0
20.0,24.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,31.0,52.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,43.0,112.0,6.0,4.0,0.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0
52.0,54.0,124.0,8.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
5.0,15.0,26.0,3.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,15.0,29.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
9.0,29.0,40.0,0.0,3.0,0.0,-6.0,0.0,0.0,0.0,-6.0,-6.0
12.0,24.0,40.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,26.0,44.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,30.0,73.0,18.0,3.0,3.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,5.0,29.0,17.0,5.0,-6.0,5.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,4.0,16.0,10.0,4.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0
8.0,6.0,37.0,9.0,10.0,-6.0,9.0,0.0,-6.0,-6.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,8.0,19.0,5.0,3.0,-6.0,0.0,-6.0,0.0,0.0,-6.0,6.0
21.0,23.0,60.0,5.0,7.0,4.0,3.0,0.0,-6.0,0.0,0.0,0.0
44.0,17.0,96.0,15.0,5.0,3.0,-6.0,0.0,-6.0,-6.0,-6.0,-6.0
21.0,24.0,78.0,14.0,3.0,-6.0,0.0,0.0,-6.0,-6.0,0.0,-6.0
36.0,36.0,98.0,14.0,7.0,4.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
18.0,19.0,63.0,14.0,5.0,3.0,-6.0,0.0,-6.0,0.0,0.0,0.0
10.0,14.0,44.0,6.0,5.0,4.0,-6.0,0.0,0.0,3.0,0.0,0.0
18.0,22.0,92.0,29.0,3.0,3.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0
31.0,34.0,101.0,24.0,13.0,9.0,7.0,-6.0,4.0,-6.0,3.0,-6.0
31.0,35.0,121.0,49.0,6.0,-6.0,6.0,0.0,0.0,0.0,0.0,-6.0
29.0,29.0,102.0,26.0,3.0,0.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0
34.0,30.0,107.0,30.0,9.0,3.0,3.0,-6.0,4.0,3.0,3.0,3.0
70.0,62.0,199.0,34.0,7.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,3.0
24.0,44.0,103.0,17.0,7.0,3.0,-6.0,-6.0,3.0,-6.0,-6.0,-6.0
39.0,43.0,123.0,24.0,6.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,0.0
32.0,15.0,65.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,28.0,81.0,13.0,5.0,-6.0,0.0,4.0,-6.0,-6.0,-6.0,-6.0
57.0,62.0,138.0,15.0,6.0,-6.0,5.0,0.0,0.0,0.0,0.0,6.0
19.0,13.0,48.0,7.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,3.0
12.0,18.0,44.0,6.0,3.0,0.0,3.0,0.0,-6.0,0.0,0.0,0.0
35.0,42.0,112.0,24.0,5.0,-6.0,-6.0,-6.0,3.0,-6.0,-6.0,-6.0
26.0,24.0,70.0,23.0,7.0,7.0,0.0,-6.0,0.0,7.0,-6.0,0.0
41.0,31.0,128.0,42.0,12.0,7.0,-6.0,3.0,5.0,3.0,3.0,-6.0
31.0,32.0,83.0,20.0,11.0,4.0,7.0,-6.0,-6.0,0.0,-6.0,4.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
20.0,19.0,56.0,15.0,9.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0
17.0,13.0,43.0,13.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0
4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,9.0,-6.0,-6.0,0.0,0.0,-6.0,-6.0,0.0,0.0,0.0
7.0,8.0,19.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
13.0,13.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
24.0,11.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,14.0,51.0,8.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,3.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
18.0,29.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
9.0,25.0,45.0,7.0,3.0,-6.0,0.0,-6.0,-6.0,-6.0,0.0,0.0
22.0,10.0,52.0,11.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0
38.0,29.0,125.0,30.0,8.0,-6.0,6.0,0.0,-6.0,-6.0,0.0,0.0
31.0,34.0,97.0,11.0,8.0,4.0,-6.0,-6.0,-6.0,4.0,-6.0,0.0
21.0,16.0,77.0,12.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,-6.0
60.0,46.0,143.0,13.0,5.0,4.0,0.0,-6.0,0.0,3.0,-6.0,3.0
31.0,25.0,85.0,17.0,-6.0,-6.0,0.0,0.0,-6.0,-6.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
51.0,38.0,138.0,29.0,11.0,5.0,-6.0,5.0,3.0,5.0,5.0,-6.0
27.0,27.0,70.0,14.0,6.0,-6.0,5.0,-6.0,0.0,-6.0,0.0,0.0
60.0,48.0,144.0,15.0,8.0,7.0,-6.0,-6.0,0.0,-6.0,-6.0,3.0
67.0,48.0,157.0,24.0,7.0,4.0,-6.0,0.0,-6.0,-6.0,0.0,5.0
77.0,59.0,190.0,25.0,17.0,10.0,4.0,4.0,0.0,5.0,4.0,3.0
21.0,11.0,40.0,6.0,3.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0,-6.0
38.0,19.0,77.0,9.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,-6.0
21.0,8.0,59.0,8.0,3.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
29.0,20.0,84.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
15.0,6.0,38.0,7.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0
17.0,43.0,60.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0
42.0,32.0,125.0,13.0,5.0,-6.0,3.0,-6.0,-6.0,-6.0,0.0,-6.0
104.0,67.0,243.0,39.0,24.0,14.0,11.0,11.0,9.0,13.0,11.0,-6.0
59.0,52.0,144.0,12.0,10.0,5.0,4.0,8.0,3.0,8.0,5.0,3.0
36.0,30.0,86.0,12.0,12.0,3.0,7.0,-6.0,0.0,-6.0,-6.0,7.0
16.0,32.0,61.0,13.0,4.0,3.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
34.0,17.0,77.0,14.0,16.0,5.0,9.0,-6.0,4.0,-6.0,3.0,3.0
24.0,21.0,67.0,6.0,8.0,-6.0,6.0,0.0,-6.0,-6.0,-6.0,0.0
25.0,21.0,61.0,4.0,10.0,3.0,8.0,-6.0,-6.0,-6.0,-6.0,-6.0
53.0,47.0,145.0,18.0,23.0,7.0,14.0,6.0,0.0,8.0,3.0,-6.0
38.0,22.0,90.0,9.0,9.0,-6.0,3.0,3.0,-6.0,3.0,3.0,-6.0
28.0,22.0,67.0,6.0,9.0,-6.0,7.0,0.0,3.0,-6.0,3.0,0.0
38.0,11.0,74.0,11.0,6.0,3.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
16.0,21.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
25.0,17.0,68.0,8.0,5.0,-6.0,3.0,0.0,0.0,0.0,0.0,0.0
17.0,18.0,68.0,18.0,7.0,6.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0
20.0,19.0,65.0,15.0,4.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
20.0,29.0,78.0,20.0,8.0,6.0,4.0,5.0,5.0,5.0,5.0,-6.0
13.0,17.0,46.0,14.0,-6.0,0.0,0.0,-6.0,0.0,-6.0,-6.0,-6.0
19.0,23.0,76.0,34.0,8.0,6.0,0.0,-6.0,-6.0,4.0,-6.0,0.0
5.0,17.0,40.0,11.0,5.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
43.0,43.0,134.0,22.0,10.0,3.0,3.0,-6.0,5.0,0.0,-6.0,-6.0
26.0,12.0,52.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,19.0,68.0,13.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,3.0,12.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
57.0,44.0,135.0,9.0,3.0,0.0,0.0,-6.0,-6.0,-6.0,0.0,0.0
52.0,38.0,115.0,12.0,5.0,-6.0,3.0,0.0,-6.0,-6.0,-6.0,-6.0
35.0,41.0,111.0,15.0,3.0,-6.0,-6.0,0.0,0.0,-6.0,-6.0,-6.0
71.0,48.0,140.0,10.0,8.0,-6.0,0.0,-6.0,3.0,3.0,-6.0,3.0
32.0,30.0,101.0,12.0,11.0,-6.0,10.0,0.0,-6.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
17.0,13.0,49.0,4.0,-6.0,0.0,0.0,0.0,-6.0,0.0,-6.0,-6.0
26.0,28.0,85.0,16.0,5.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0,4.0
65.0,44.0,142.0,12.0,13.0,5.0,7.0,-6.0,4.0,-6.0,-6.0,-6.0
34.0,28.0,84.0,7.0,10.0,3.0,6.0,-6.0,0.0,-6.0,-6.0,4.0
27.0,18.0,58.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
46.0,37.0,121.0,18.0,9.0,4.0,5.0,-6.0,-6.0,-6.0,-6.0,3.0
41.0,32.0,91.0,7.0,4.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0
35.0,23.0,100.0,27.0,10.0,6.0,4.0,0.0,-6.0,-6.0,0.0,-6.0
9.0,28.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
41.0,45.0,117.0,21.0,5.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
23.0,22.0,50.0,3.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
11.0,14.0,27.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0,-6.0,4.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
34.0,32.0,76.0,5.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,15.0,59.0,10.0,5.0,4.0,3.0,0.0,0.0,0.0,-6.0,0.0
34.0,34.0,115.0,28.0,4.0,3.0,-6.0,0.0,-6.0,3.0,0.0,-6.0
24.0,30.0,74.0,12.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,-6.0
12.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,42.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,23.0,36.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
31.0,50.0,106.0,14.0,11.0,6.0,5.0,3.0,-6.0,-6.0,-6.0,3.0
20.0,41.0,67.0,3.0,3.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,-6.0
27.0,34.0,67.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
8.0,12.0,26.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
3.0,5.0,10.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,15.0,44.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,-6.0
27.0,29.0,73.0,9.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
17.0,16.0,37.0,4.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
41.0,29.0,73.0,-6.0,3.0,-6.0,3.0,0.0,0.0,0.0,0.0,3.0
45.0,38.0,101.0,8.0,5.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0
11.0,24.0,37.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
78.0,62.0,188.0,15.0,6.0,5.0,-6.0,-6.0,3.0,-6.0,-6.0,5.0
68.0,74.0,179.0,19.0,4.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
66.0,71.0,168.0,20.0,3.0,3.0,0.0,-6.0,0.0,-6.0,-6.0,3.0
39.0,48.0,116.0,19.0,5.0,-6.0,3.0,-6.0,0.0,-6.0,-6.0,-6.0
92.0,67.0,209.0,19.0,3.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,-6.0
74.0,45.0,161.0,14.0,7.0,4.0,5.0,-6.0,0.0,-6.0,-6.0,-6.0
35.0,38.0,86.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,30.0,98.0,3.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,3.0
35.0,18.0,93.0,13.0,6.0,-6.0,5.0,0.0,-6.0,-6.0,-6.0,-6.0
34.0,18.0,76.0,10.0,-6.0,0.0,0.0,-6.0,-6.0,0.0,-6.0,-6.0
14.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,27.0,92.0,6.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0
17.0,11.0,44.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
12.0,21.0,39.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
